"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Res.'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Record'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Opponent'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Method'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Event'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Round'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Time'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Location'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saul Almeida'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bellator 109'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 22, 2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:04'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bethlehem, Pennsylvania, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '153 lb catchweight bout; Yamauchi missed weight.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Musa Toliver'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bellator 99'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 13, 2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:01'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Temecula, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sergio Silva Rodrigues'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Smash Fight'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 3, 2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:38'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Curitiba, Paraná, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Smash Fight featherweight tournament final.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Diego Marlon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Smash Fight'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 3, 2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:54'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Curitiba, Paraná, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Smash Fight featherweight tournament semifinal.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jurandir Sardinha'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Iron Fight Combat 3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 23, 2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Feira de Santana, Bahia, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won Iron FC featherweight title.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'José Ivanildo Lopes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Iron Fight Combat 2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'December 7, 2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Aracaju, Sergipe, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gustavo Wurlitzer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Power Fight Extreme 8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 22, 2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:19'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Curitiba, Paraná, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dymitry Damiani'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Iron Fight Combat 1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 1, 2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:40'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Feira de Santana, Bahia, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Juliano Wandalen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shooto Brazil 31'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 29, 2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0:56'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brasília, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Edenilson Junior'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nitrix Champion Fight 9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'December 10, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:02'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Itajaí, Santa Catarina, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jonathan José de Faria'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brave FC: Gold Edition'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 5, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:02'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Curitiba, Paraná, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rodrigo Cavalheiro'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Adventure Fighters Tournament'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 15, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Curitiba, Paraná, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tiago Sartori'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Capital Fight 4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 6, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:41'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brasília, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Arivaldo Lima Silva'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brazilian Fight League 12'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 13, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:56'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Curitiba, Paraná, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Alessandro Martins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brave FC: Tryouts'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 30, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:29'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Curitiba, Paraná, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Eduardo Wellington'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brazilian Fight League: Fight Night 1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 8, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'N/A'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Curitiba, Paraná, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Andre Pedroso'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gladiators Fighting Championship 2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 16, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0:31'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Curitiba, Paraná, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
