"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Res.'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Record'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Opponent'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Method'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Event'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Round'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Time'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Location'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '40–18–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Aaron Derrow'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Technical Submission (triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Titan FC 16: Sylvia vs. Wagner'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 28, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:35'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kansas City, Kansas, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '165 lb. Catchweight bout.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '40–17–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Felipe Enomoto'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cage Wars 13: Validation'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'December 10, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:25'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Belfast, Northern Ireland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '39–17–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carey Vanier'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (split)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bellator 28'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 9, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New Orleans, Louisiana, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bellator Lightweight Tournament Qualifier.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '39–16–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lenny Nelson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SFC: Hostile Validation'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 31, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:32'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Milwaukee, Wisconsin, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38–16–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Glen Cordoza'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CFC: Full Force'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 25, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:21'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lafayette, Louisiana, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '37–16–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Quinn Mulhern'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KOTC: Vengeance'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 12, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:09'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mescalero, New Mexico, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Welterweight bout.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '37–15–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mike Budnik'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Xtreme Fighting League: New Year's Revolution""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 16, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:10'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tulsa, Oklahoma, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won 5150 Combat League Lightweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '36–15–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Derrick Krantz'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Team 3:16 MMA: Season's Beatings""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'December 12, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:54'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shreveport, Louisiana, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '35–15–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Chris Stringer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CWC: Nightmare'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 29, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:11'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Belfast, Northern Ireland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34–15–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kyle Jensen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (injury)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UCFC Rumble on the Rivers'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 27, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0:40'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pittsburgh, Pennsylvania, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Welterweight bout.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34–14–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Omar Zapata'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (arm-triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Adrenaline MMA 3: Bragging Rights'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 13, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Birmingham, Alabama, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Welterweight bout.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '33–14–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gleison Tibau'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (guillotine choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Lauzon vs. Stephens'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 7, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:35'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tampa, Florida, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '33–13–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gray Maynard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 90'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 25, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rosemont, Illinois, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '33–12–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Terry Etim'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 84'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 24, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '32–12–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sam Stout'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (split)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 83'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 19, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Montreal, Quebec, Canada'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31–12–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Melvin Guillard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 79'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'December 29, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:40'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30–12–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Antoine Skinner'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NLE: Punishment at the PMAC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 13, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:46'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Baton Rouge, Louisiana, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Back to Lightweight.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29–12–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Anthony Johnson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 76'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 22, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:05'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Anaheim, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28–12–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kyle Gibbons'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'IFO: Wiuff vs. Salmon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 1, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '27–12–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Roan Carneiro'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Stevenson vs. Guillard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 5, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '27–11–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ross Pointon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night 8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 25, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:53'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hollywood, Florida, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Return to Welterweight.'}"
