"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '46–14–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hamish Robertson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""LGIOP: Van Diemen's Caged Mayhem""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 29, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'N/A'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tasmania, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '45–14–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carlos Newton'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Impact FC 1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 10, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brisbane, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '44–14–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Martin van Staden'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (inverted triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fight Force 5: Invasion'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 15, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'N/A'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Johannesburg, South Africa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '43–14–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ian James Schaffa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (arm-triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'XMMA 1: Xtreme MMA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'December 20, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:34'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sydney, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '42–14–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jai Bradney'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CWA: Staunch Cage Wars'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 9, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Queensland, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '41–14–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shannon Forrester'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (cartwheel kick)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'XFC: Return of the Hulk'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 14, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'N/A'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Perth, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '40–14–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shane Nix'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (knee injury)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cage Fighting Championships 6: Eliminator'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 7, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:29'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sydney, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won the CFC Welterweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '39–14–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hector Lombard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (knee injury)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cage Fighting Championships 5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 12, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:56'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sydney, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '39–13–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wade Henderson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (arm-triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cage Fighting Championships 4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 23, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:25'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sydney, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38–13–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dylan Andrews'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cage Fighting Championships 3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 15, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:26'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sydney, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '37–13–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gordon Graff'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KOTC: Perth'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 5, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Perth, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '36–13–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jon Valuri'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shooto Australia: Superfight Australia 1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 26, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Perth, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '35–13–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Alex Schoenauer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (split)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'IFL: Los Angeles'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 17, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Los Angeles, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Failed post fight drug test for marijuana.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '35–12–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'David Frendin'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (doctor stoppage)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'XFC 13: Global Warfare'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 10, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'N/A'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Queensland, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34–12–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kyle Noke'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (majority)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'XFC 12: Oktoberfist'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 13, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34–11–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shannon Ritch'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC (overturned)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FCP: Malice at Cow Palace'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 9, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:46'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'San Francisco, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission victory overturned.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34–11–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Andrew Varney'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'LOF 8: Legends of Fighting 8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 28, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Indianapolis, Indiana, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '33–11–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Matt Horwich'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce: Shamrock vs. Gracie'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 10, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'San Jose, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '32–11–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Alex Serdyukov'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ICFO 1: Stockton'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 13, 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stockton, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31–11–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Andy Foster'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FT 6: Full Throttle 6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 11, 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlanta, Georgia, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30–11–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Masanori Suda'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shooto: 1/29 in Korakuen Hall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 29, 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:59'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tokyo, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30–10–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gordon Kalimic'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (arm-triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MMA Mexico: Day 1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'December 17, 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'N/A'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ciudad Juárez, Mexico'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29–10–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Renken'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FFC 12: Freestyle Fighting Championships 12'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 24, 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Indiana, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29–9–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nick Thompson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FFC 12: Freestyle Fighting Championships 12'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 24, 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'N/A'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Indiana, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
