"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1875'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Purdue University St. Olaf College'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1876'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University of Oregon'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1877'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ohio Wesleyan University University of Colorado at Boulder'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1878'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hope College'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1880'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Emerson College University of Pennsylvania (women previously admitted to non-degree-granting programs in 1876) University of Southern California Bridgewater College (the first private liberal arts college in Virginia to be co-ed, and one of the first of its kind in the south)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1881'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Coe College Hendrix College'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1882'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University of South Dakota'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1883'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bucknell University Florida State University (The school was a coeducational seminary beginning in 1851, and was chartered as a coeducational university in 1883.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1884'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University of North Dakota'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1885'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University of Mississippi'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1886'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University of Nevada, Reno'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1887'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Baylor University Pomona College Stetson University (co-ed secondary classes began in 1883) University of Wyoming'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1888'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'George Washington University Guilford College (co-ed secondary classes began in 1837; it became a college in 1888) University of Kentucky Pomona College Tulane University Pharmaceutical School'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1889'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'West Virginia University Elon University'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1891'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University of Arizona College of Idaho Stanford University George Fox University (at that time ""Pacific College"")'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1892'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Auburn University University of Chicago (women resegregated into separate classes in 1902 for their first two years) University of New Mexico University of Oklahoma'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1893'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University of Alabama University of Connecticut Johns Hopkins University Graduate School Macalester College University of Tennessee'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1894'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Boalt Hall'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1895'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Beloit College University of Montana University of Pittsburgh University of South Carolina'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1897'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University at Buffalo Law School University of North Carolina at Chapel Hill (graduate students)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1899'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Eastern Michigan University (co-ed classes in the ""Normal school"" began 1852; chartered as college in 1899)'}"
