"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1929–30'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Davis & Elkins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22–3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1930–31'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Davis & Elkins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17–4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1931–32'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Davis & Elkins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1932–33'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Davis & Elkins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15–8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1933–34'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Davis & Elkins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11–6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1934–35'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Davis & Elkins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '27–4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 2, 'is_header': False, 'row_span': 1, 'value': 'Davis & Elkins:'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '225–50 (.818)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 5, 'is_header': False, 'row_span': 1, 'value': ''}",,
"{'column_span': 9, 'is_header': False, 'row_span': 1, 'value': 'Marshall Thundering Herd (Independent) (1935–1948)'}",,,,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1935–36'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6–10'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1936–37'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '23–8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1937–38'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28–4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NAIA Second Round'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1938–39'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22–5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1939–40'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '26–3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1940–41'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14–9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1941–42'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15–9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1942–43'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10–7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1943–44'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15–7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1944–45'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17–9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1945–46'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24–10'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1946–47'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '32–5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NAIA Champion'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1947–48'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22–11'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NAIA Second Round'}"
"{'column_span': 9, 'is_header': False, 'row_span': 1, 'value': 'Marshall Thundering Herd (Ohio Valley Conference) (1948–1952)'}",,,,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1948–49'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16–12'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1949–50'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15–9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5–4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3rd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1950–51'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13–13'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1951–52'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15–11'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5–7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 9, 'is_header': False, 'row_span': 1, 'value': 'Marshall Thundering Herd (Independent) (1952–1953)'}",,,,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1952–53'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20–4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 9, 'is_header': False, 'row_span': 1, 'value': 'Marshall Thundering Herd (Mid-American Conference) (1953–1955)'}",,,,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1953–54'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12–9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6–7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1954–55'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marshall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17–4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10–4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2nd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 2, 'is_header': False, 'row_span': 1, 'value': 'Marshall:'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '362–159 (.695)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30–30 (.500)'}","{'column_span': 5, 'is_header': False, 'row_span': 1, 'value': ''}",,
"{'column_span': 2, 'is_header': False, 'row_span': 1, 'value': 'Total:'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '621–234 (.726)'}","{'column_span': 7, 'is_header': False, 'row_span': 1, 'value': ''}",,,
"{'column_span': 9, 'is_header': False, 'row_span': 1, 'value': 'National champion Postseason invitational champion Conference regular season champion Conference regular season and conference tournament champion Division regular season champion Division regular season and conference tournament champion Conference tournament champion'}",,,,,
