"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Res.'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Record'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Opponent'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Method'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Event'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Round'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Time'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Location'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31–3 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Antônio Silva'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (doctor stoppage)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce: Fedor vs. Silva'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12 February 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'East Rutherford, New Jersey, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce 2011 Heavyweight Grand Prix Quarterfinal.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31–2 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fabrício Werdum'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (triangle armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce: Fedor vs. Werdum'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '26 June 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:09'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'San Jose, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brett Rogers'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce: Fedor vs. Rogers'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7 November 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:48'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hoffman Estates, Illinois, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Defended WAMMA Heavyweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Andrei Arlovski'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (punch)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Affliction: Day of Reckoning'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 January 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:14'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Anaheim, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Defended WAMMA Heavyweight Championship; Knockout of the Year (2009).'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tim Sylvia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Affliction: Banned'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19 July 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0:36'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Anaheim, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won inaugural WAMMA Heavyweight Championship; Submission of the Year (2008).'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Choi Hong-man'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yarennoka!'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31 December 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:54'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saitama, Saitama, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '27–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Matt Lindland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'BodogFIGHT: Clash of the Nations'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14 April 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:58'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'St. Petersburg, Leningrad Oblast, Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '26–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mark Hunt'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (kimura)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pride Shockwave 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31 December 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8:16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saitama, Saitama, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Defended PRIDE Heavyweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '25–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mark Coleman'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pride 32'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '21 October 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:17'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Zuluzinho'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (submission to punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pride Shockwave 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31 December 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0:26'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saitama, Saitama, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '23–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mirko Cro Cop'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pride Final Conflict 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28 August 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saitama, Saitama, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Defended PRIDE Heavyweight Championship. Fight of the Year (2005). Fight of the Decade (2000s).'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tsuyoshi Kohsaka'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (doctor stoppage)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pride Bushido 6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3 April 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yokohama, Kanagawa, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '21–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Antônio Rodrigo Nogueira'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pride Shockwave 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31 December 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saitama, Saitama, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Defended PRIDE Heavyweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Antônio Rodrigo Nogueira'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'No Contest (accidental headbutt)'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Pride Final Conflict 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '15 August 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:52'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Saitama, Saitama, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Naoya Ogawa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0:54'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kevin Randleman'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (kimura)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pride Critical Countdown 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20 June 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:33'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saitama, Saitama, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mark Coleman'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pride Total Elimination 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '25 April 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:11'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saitama, Saitama, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yuji Nagata'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Inoki Bom-Ba-Ye 2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31 December 2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:02'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kobe, Hyogo, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gary Goodridge'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (soccer kicks and punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pride Total Elimination 2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10 August 2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:09'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saitama, Saitama, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kazuyuki Fujita'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pride 26'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8 June 2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:17'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tokyo, Tokyo, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Egidijus Valavicius'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (kimura)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rings Lithuania: Bushido Rings 7: Adrenalinas'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5 April 2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:11'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vilnius, Lithuania'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
