"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1978'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Hanna-Barbera Happy Hour'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Voice Teacher'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1 episode'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'With This Ring'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Evelyn Harris'}","{'column_span': 1, 'is_header': False, 'row_span': 4, 'value': 'TV film'}",
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1979'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Best Place to Be'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sally Cantrell'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Before and After'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Anita'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1980'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Gossip Columnist'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Love Boat'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Various'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Guest role, 5 episodes'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1981'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best of the West'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Mail Order Bride""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '1982'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Eunice'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ellen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TV film'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The $25,000 Pyramid'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Recurring role, 85 episodes'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Love, Sidney'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Charlotte'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Charlotte\'s Web""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1983'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Just Men!'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lead role, 65 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fame'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Catherine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Sunshine Again""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1983–1984, 1986'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Mama's Family""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ellen Harper Jackson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Recurring role, 15 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1984'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hotel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wilma Klein'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Outsiders""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Trivia Trap'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Celebrity Week'}",
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1985'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'St. Elsewhere'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Capt. Gloria Neal'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '2 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Who's the Boss?""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bobby Barnes'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1985–92'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Golden Girls'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rose Nylund'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Main role, 180 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1987'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Alf Loves a Mystery'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Aunt Harriet'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TV film'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1988'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Santa Barbara'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cameo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Guest role, 3 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Another World'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brenda Barlowe'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Special Guest Star'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1989–92'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Empty Nest'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rose Nylund'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Guest role, 3 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1990'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carol & Company'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Trisha Durant'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Trisha Springs Eternal""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1991'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Chance of a Lifetime'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Evelyn Eglin'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TV film'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nurses'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Rose Nylund'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Begone with the Wind""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1992–93'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Golden Palace'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lead role, 24 episodes'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1993'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bob'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sylvia Schmidt'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Main cast, 8 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1994'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Diagnosis Murder'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dora Sloan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Death by Extermination""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1995'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Naked Truth'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Maybe This Time'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shirley Wallace'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Main role, 18 episodes'}",
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1996'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'A Weekend in the Country'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Martha'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TV film'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Suddenly Susan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Midge Haber'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Golden Girl Friday""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '1998'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Lionhearts'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dorothy (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'L.A. Doctors'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mrs. Brooks'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Leap of Faith""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Noddy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Annabelle (Mrs. Santa Claus)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Special: Anything Can Happen At Christmas'}",
"{'column_span': 1, 'is_header': False, 'row_span': 4, 'value': '1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hercules'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hestia (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Hercules and the Tiff on Olympus""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ally McBeal'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dr. Shirley Flott'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Seeing Green""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ladies Man'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mitzi Stiles'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Main role, 30 episodes'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'King of the Hill'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dorothy / Ellen / Delia (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Guest role, 3 episodes'}",
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '2000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Wild Thornberrys'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sophie Hunter (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Intimate Portrait: Betty White'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Simpsons'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Missionary: Impossible""'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2001'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Ellen Show'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Connie Gibson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Missing the Bus""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '2002'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Teacher's Pet""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Granny (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""The Turkey That Came for Dinner""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes, Dear'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sylvia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Kim\'s New Nanny""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Providence'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Julianna'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""The Heart of the Matter""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2002–03'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""That '70s Show""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bea Sigurdson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Recurring role, 4 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 4, 'value': '2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Grim Adventures of Billy and Mandy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mrs. Doolin (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Who Killed Who?""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gary the Rat'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Gary's Mother (voice)""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""This Is Not a Pipe""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""I'm with Her""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Meet the Parent""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stealing Christmas'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Emily Sutton'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TV film'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2003–04'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Everwood'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carol Roberts'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Practice'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Catherine Piper'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'My Wife and Kids'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mrs. June Hopkins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""The Maid""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Malcolm in the Middle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sylvia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Victor\'s Other Family""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2004–05'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Complete Savages'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mrs. Riley'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joey'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Margaret Bly'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Joey and the House""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Annie's Point""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Annie Eason'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TV film'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2005–08'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Boston Legal'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Catherine Piper'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Main role, 16 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'My Name Is Earl'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mrs. Weezmer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""The Witch Lady""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Family Guy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Peterotica""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2006–09'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Bold and the Beautiful'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ann Douglas'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Recurring role, 23 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Higglytown Heroes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Grandma (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: Calling All Heroes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ugly Betty'}","{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Bananas for Betty""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Simpsons'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Homerazzi""'}",,
