"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Res.'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Record'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Opponent'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Method'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Event'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Round'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Time'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Location'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14–3 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Costas Philippou'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Brown vs. Silva'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 10, 2014'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:47'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cincinnati, Ohio, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14–2 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brad Tavares'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Rockhold vs. Philippou'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 15, 2014'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Duluth, Georgia, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Chris Camozzi'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC: Fight for the Troops 3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 6, 2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fort Campbell, Kentucky, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Francis Carmont'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC on Fox: Henderson vs. Melendez'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 20, 2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'San Jose, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13–0 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Robbie Lawler'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce: Rockhold vs. Kennedy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 14, 2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Portland, Oregon, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Middleweight debut.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12–0 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Muhammed Lawal'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC (overturned)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce: Rockhold vs. Jardine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 7, 2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:32'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Originally a KO (punches) win for Lawal; overturned after he tested positive for drostanolone.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nick Rossborough'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce Challengers: Larkin vs. Rossborough'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 23, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gian Villante'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce Challengers: Fodor vs. Terry'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 24, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kent, Washington, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Scott Lighty'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce Challengers: Wilcox vs. Damm'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 1, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:15'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stockton, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mike Cook'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MEZ Sports: Pandemonium 4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 25, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:32'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Riverside, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Non-title bout.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hector Carrillo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (head kick and punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MEZ Sports: Pandemonium 3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 19, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:57'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Los Angeles, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won the MEZ Sports Light Heavyweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rick Slaton'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MEZ Sports: Pandemonium 2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 11, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:06'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Riverside, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'João Assis'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (slam)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Respect in the Cage'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 24, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:43'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hollywood, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Light Heavyweight debut.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Scott Carson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MEZ Sports: Pandemonium at the Palladium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 12, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:54'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Los Angeles, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rick Guillen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Champion Promotions: Clash of the Gladiators 2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 8, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:30'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Palm Springs, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mychal Clark'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (split)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Respect in the Cage 4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 17, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pomona, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Giovanni Sarran'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Chaos in the Cage 6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 27, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lancaster, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lateef Williams'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (elbow)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fist Series: SummerFist III'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 15, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0:40'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Irvine, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
