"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '90 Columbus'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '530 ft (160 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '50'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2018'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Harrahs Waterfront Tower'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '525 ft (160 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '45'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlantic City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '70 Greene Street'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '500 ft (150 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '50'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '77 Hudson Street'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '500 ft (150 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '50'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Modern 1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '496 ft (151 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '47'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fort Lee'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Modern 2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '496 ft (151 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '47'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2018'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fort Lee'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Exchange Place Center'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Exchange Place Center Jersey City.JPG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '490 / 149'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1989'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tallest building constructed in New Jersey in the 1980s.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Trump Bay Street'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '484 ft (148 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '50'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Harborside Plaza 5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '480 / 146'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2002'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hard Rock Hotel and Casino North Tower'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '470 / 140'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '45'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlantic City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'National Newark Building'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '465 / 142'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1931'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Newark'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tallest building constructed in New Jersey in the 1930s and tallest building in Newark since 1931.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '21'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Water Club at Borgata'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '457 / 139'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlantic City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'M2 @ Marbella'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '450 ft (137 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Southampton Apartments'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Towers of America Jersey City.JPG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '450 / 137'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '36'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlantic Apartments'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '450 / 137'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '36'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1998'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Riverside Apartments'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '450 / 137'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '33'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1998'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'East Hampton Apartments'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '450 / 137'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '33'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '27'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Eleven 80'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '448 / 137'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '35'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1930'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Newark'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Palisades'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '445 ft (136 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '41'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2001'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fort Lee'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Ellipse'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '445 ft (136 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '41'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Crystal Point'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '436 / 133'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '42'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Borgata Hotel and Casino'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '431 / 131'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '43'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlantic City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Trump Taj Mahal Casino Hotel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '429 / 131'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '41'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1990'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlantic City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marbella Apartments'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '427 / 130'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '40'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Galaxy Towers'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '415 feet (126 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '44'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1971'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Guttenberg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liberty View Towers East'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '380 / 116'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '36'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liberty View Towers West'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '380 / 116'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '36'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Bally's Atlantic City""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '375 / 114'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '37'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1989'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlantic City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The One'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '375 ft (114 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '35'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jersey City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Prudential Plaza Building'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '374 / 114'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1960'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Newark'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tallest building constructed in New Jersey in the 1960s.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Camden City Hall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Camden City Hall NJ.JPG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '371 / 113'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1931'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Camden'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tallest building in Camden since 1931. Tallest building in the Philadelphia metropolitan area that is located outside of Philadelphia.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Claridge'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Claridge Hotel - Atlantic City, NJ.JPG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '370 / 110'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1930'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlantic City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Stonehenge'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '369 ft (112 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1967'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'North Bergen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Parker Imperial'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '366 ft (112 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1973'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Boulevard East North Bergen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '80 Park Plaza'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'PSE&G 4.JPG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '360 / 110'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '26'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1980'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Newark'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
