"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Res.'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Record'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Opponent'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Method'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Event'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Round'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Time'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Location'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13–7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rory MacDonald'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 129'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 30, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Toronto, Ontario, Canada'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13–6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dong Hyun Kim'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 125'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 1, 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13–5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marcus Davis'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Technical Submission (guillotine choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 118'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 28, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:02'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Boston, Massachusetts, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Official Welterweight debut. Fight of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12–5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rory Markham'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 111'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 27, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:47'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Newark, New Jersey, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Catchweight (177 lbs) bout. Was originally scheduled as a Welterweight (170 lbs) bout, however Markham missed weight.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11–5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gray Maynard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (split)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Maynard vs. Diaz'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 11, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fairfax, Virginia, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11–4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Melvin Guillard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (guillotine choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Diaz vs. Guillard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 16, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:13'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oklahoma City, Oklahoma, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10–4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joe Stevenson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Ultimate Fighter: United States vs. United Kingdom Finale'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 20, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fight of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10–3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Clay Guida'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (split)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 94'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 31, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fight of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Josh Neer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (split)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Diaz vs. Neer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 17, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Omaha, Nebraska, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fight of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kurt Pellegrino'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Florian vs. Lauzon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 2, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:06'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Broomfield, Colorado, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Alvin Robinson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Swick vs. Burkman'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 23, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:39'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Junior Assunção'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (guillotine choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Thomas vs. Florian'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 19, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:10'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Manvel Gamburyan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (shoulder injury)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Ultimate Fighter 5 Finale'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 23, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0:20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won The Ultimate Fighter 5 Tournament.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hermes França'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (armbar)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WEC 24'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 12, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:46'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lemoore, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'For the WEC Lightweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dennis Davis'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (americana)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Warrior Cup'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 12, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stockton, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won the Warrior Cup Lightweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joe Hurley'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WEC 21'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 15, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:03'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Highland, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gilbert Rael'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WEC 20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 5, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:35'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lemoore, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tony Juares'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Strikeforce: Shamrock vs. Gracie'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 10, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:23'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'San Jose, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Koji Oishi'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pancrase: 2005 Neo-Blood Tournament Finals'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 27, 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tokyo, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Alejandro Garcia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WEC 12'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 21, 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:17'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lemoore, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
