"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1911'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lyn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Urædd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gamle Frogner stadion, Kristiania (Oslo)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1912'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mercantile'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fram Larvik'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gamle Frogner Stadion, Kristiania (Oslo)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1913'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mercantile'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Urædd Stadion, Porsgrunn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1914'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Frigg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gjøvik/Lyn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gamle Frogner Stadion, Kristiania (Oslo)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1915'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kvik'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sarpsborg Stadion, Sarpsborg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1916'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Frigg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ørn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Øya Stadion, Trondhjem (Trondheim)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1917'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sarpsborg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brann'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stavanger Stadion, Stavanger'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1918'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kvik'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brann'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marienlyst Stadion, Drammen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1919'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Frigg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fram Sportsplass, Larvik'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1920'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ørn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Frigg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gressbanen, Kristiania (Oslo)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1921'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Frigg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gressbanen, Kristiania (Oslo)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1922'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kvik'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brann Stadion, Bergen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1923'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brann'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lyn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odds Gressbane, Skien'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1924'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mjøndalen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sorgenfri Stadion, Trondhjem (Trondheim)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1925'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brann'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sarpsborg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fredrikstad Stadion, Fredrikstad'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1926'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ørn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ullevaal Stadion, Oslo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1927'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ørn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Drafn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sandefjord Stadion, Sandefjord'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1928'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ørn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lyn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Halden Stadion, Halden'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6,717'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1929'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sarpsborg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–1 (aet)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ørn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stavanger Stadion, Stavanger'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1930'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ørn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Drammen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brann Stadion, Bergen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1931'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mjøndalen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lovisenlund Idrettsplass, Larvik'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1932'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fredrikstad'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ørn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marienlyst Stadion, Drammen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1933'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mjøndalen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Viking'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ullevaal Stadion, Oslo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '23,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1934'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mjøndalen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–1 (aet)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sarpsborg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sorgenfri Stadion, Trondheim'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1935'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fredrikstad'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sarpsborg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sarpsborg Stadion, Sarpsborg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15,200'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1936'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fredrikstad'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mjøndalen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '25 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ullevaal Stadion, Oslo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1937'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mjøndalen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Urædd Stadion, Porsgrunn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1938'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fredrikstad'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–2 (aet)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mjøndalen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Briskeby Gressbane, Hamar'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1939'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sarpsborg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Skeid'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tønsberg Gressbane, Tønsberg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1940'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fredrikstad'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Skeid'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ullevaal Stadion, Oslo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1945'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lyn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1–1 (aet) 1–1 (aet) 4–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fredrikstad'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14 October 28 October 5 November'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ullevaal stadion, Oslo Sarpsborg Stadion, Sarpsborg Bislett Stadion, Oslo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34,162 18,000 31,412'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1946'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lyn'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–2 (aet)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fredrikstad'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ullevaal Stadion, Oslo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '35,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1947'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Skeid'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Viking'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brann Stadion, Bergen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '35,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1948'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sarpsborg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fredrikstad'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ullevaal Stadion, Oslo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '35,000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
