"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Galloway'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1769'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Edward Biddle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1774'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Morton'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1775'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Jacobs (under the 1776 Constitution)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1776'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Bayard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1777'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Frederick Muhlenberg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1780'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'George Gray'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1783'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Bayard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1784'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Thomas Mifflin'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1785'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gerardus Wynkoop II'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1786 (four days)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Richard Peters'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1788'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'William Bingham (under the 1790 constitution)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1790'}"
