"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12–7 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Goran Reljic'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (split)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 116'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 3, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11–7 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mark Muñoz'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 112'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 10, 2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:50'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Abu Dhabi, United Arab Emirates'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fight of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11–6 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jake Rosholt'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 106'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 21, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:59'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10–6 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ricardo Almeida'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 101'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 8, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Philadelphia, Pennsylvania, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10–5 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jason Day'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches and elbows)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 96'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 7, 2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:32'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Columbus, Ohio, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9–5 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Evan Tanner'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (split)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Ultimate Fighter: Team Rampage vs Team Forrest Finale'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 21, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8–5 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jorge Rivera'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 80'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 19, 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Newcastle upon Tyne, England'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8–4 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Patrick Côté'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 74'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 25, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:45'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8–3 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Alan Belcher'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Submission (D'Arce choke)""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 69'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 7, 2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:42'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Houston, Texas, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7–3 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Chris Price'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (elbows)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ortiz vs. Shamrock 3: The Final Chapter'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 10, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:59'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hollywood, Florida, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
