"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Visual Effects Society Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Outstanding Performance by a Male or Female Actor in an Effects Film'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Washington D.C. Area Film Critics Association'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Ensemble'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Love Actually'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Empire Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best British Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'King Arthur'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Teen Choice Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Choice Movie Actress: Action'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Independent Film Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Variety Award'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",
"{'column_span': 1, 'is_header': False, 'row_span': 16, 'value': '2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dallas–Fort Worth Film Critics Association'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress (2nd place)'}","{'column_span': 1, 'is_header': False, 'row_span': 12, 'value': 'Pride & Prejudice'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'National Society of Film Critics'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress (2nd place)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Academy Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Chicago Film Critics Association'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Critics' Choice Movie Awards""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Empire Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Golden Globe Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress – Motion Picture Drama'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""London Film Critics' Circle""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Actress of the Year'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Online Film Critics Society'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Satellite Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress – Drama'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Teen Choice Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Choice Movie Actress: Action/Drama'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Washington, D. C., Area Film Critics Association'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 4, 'value': 'Teen Choice Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Choice Movie: Hissy Fit'}","{'column_span': 1, 'is_header': False, 'row_span': 8, 'value': ""Pirates of the Caribbean: Dead Man's Chest""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Choice Movie: Liplock (shared with Orlando Bloom)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Choice Movie: Scream'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Choice Movie Actress: Action/Drama'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 5, 'value': '2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""People's Choice Awards""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Favorite On-Screen Match-Up (shared with Johnny Depp)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Kids' Choice Awards""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Favorite Female Movie Star'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Empire Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MTV Movie Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Performance'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Teen Choice Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Choice Movie Actress: Action'}","{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': ""Pirates of the Caribbean: At World's End""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",
"{'column_span': 1, 'is_header': False, 'row_span': 6, 'value': '2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Kids' Choice Awards""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Favorite Movie Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""People's Choice Awards""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Favorite Female Action Star'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Teen Choice Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Choice Movie Actress: Drama'}","{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': 'Atonement'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Golden Globe Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Golden Globe Award for Best Actress – Motion Picture Drama'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Academy Film Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress in a Leading Role'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Independent Film Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Performance by an Actress in a British Independent Film'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'The Duchess'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""People's Choice Awards""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Favorite Female Movie Star'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",
"{'column_span': 1, 'is_header': False, 'row_span': 5, 'value': '2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Independent Film Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Never Let Me Go'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Saturn Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'A Dangerous Method'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Laurence Olivier Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Laurence Olivier Award for Best Actress in a Supporting Role'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'The Misanthrope'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Evening Standard Theatre Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Natasha Richardson Award for Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Empire Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Empire Hero Award'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Satellite Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress – Motion Picture'}","{'column_span': 1, 'is_header': False, 'row_span': 5, 'value': 'Anna Karenina'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}"
"{'column_span': 1, 'is_header': False, 'row_span': 5, 'value': '2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CinEuphoria Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress – International Competition'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""People's Choice Awards""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Favorite Dramatic Movie Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'European Film Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'European Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Alliance of Women Film Journalists'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Depiction of Nudity, Sexuality, or Seduction (shared with Aaron Taylor-Johnson)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Most Egregious Age Difference Between the Leading Man and the Love Interest (shared with Steve Carell)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Seeking a Friend for the End of the World'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 12, 'value': '2014'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brașov International Film Festival & Market'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Anna Karenina'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Awards Circuit Community Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress in a Leading Role'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Begin Again'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'International Online Cinema Awards (INOCA)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hollywood Film Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 19, 'value': 'The Imitation Game'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'BIFA Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Actress in a British Independent Film'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dallas–Fort Worth Film Critics Association'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Phoenix Critics Circle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Phoenix Film Critics Society Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress in a Supporting Role'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Satellite Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress – Motion Picture'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'San Diego Film Critics Society'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Ensemble'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'St. Louis Film Critics Association'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 17, 'value': '2015'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australian Film Institute'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Empire Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Houston Film Critics Society'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AACTA International Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'North Carolina Film Critics Association'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Central Ohio Film Critics Association'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Palm Springs International Film Festival'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ensemble Cast'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Golden Globe Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress – Motion Picture'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': ""Critics' Choice Movie Awards""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Acting Ensemble'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Song'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '""Lost Stars""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Screen Actors Guild Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Outstanding Performance by a Cast in a Motion Picture'}","{'column_span': 1, 'is_header': False, 'row_span': 4, 'value': 'The Imitation Game'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Outstanding Performance by a Female Actor in a Supporting Role'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Academy Film Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Actress in a Supporting Role'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Academy Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Supporting Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""London Film Critics' Circle""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Actress of the Year'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Begin Again, The Imitation Game, Laggies'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jupiter Award'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best International Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Begin Again'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Harper's Bazaar Women of the Year""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Theater Icon Award'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Teen Choice Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Choice: Lip Lock (shared with Orlando Bloom)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pirates of the Caribbean: Dead Men Tell No Tales'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '2018'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Harper's Bazaar Women of the Year""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Actress of the Year'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Colette'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ELLE Woman of the Year Award'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Honor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Colette'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",
